"Not paid ",false,"             Terrific opportunity to get in on the ground floor of an aggressively expanding personal injury law firm. No experience required as we want to train all new staff members. If you are an unemployed law&#8230;         ","Pittsburgh, PA ","             Application Deadline:   Available Year-round 
                     ",/legal/Legal-Intern-to-Top-Trial-Lawyer-I7092387,"Legal Intern to Top Trial Lawyer Job at Romanow Law Group in Pittsburgh, PA","Full Time"
"Not paid ",false,"             We are a dynamically growing defense law firm that specializes in workers compensation. We are looking for 1-2 interns to help with filing and other clerical duties. We are easy going, fun and creativ&#8230;         ","Van Nuys, CA ","             Application Deadline:   Available Year-round 
                     ",/legal/Defense-law-firm-is-looking-for-interns-for-a-busy-office,"Dynamically growing defense law firm is looking for interns for a busy office. Job at The Law Offices of Max Malmygin in Van Nuys, CA","Full Time"
"Not paid ",true,"             The U.S. Chamber of Commerce is the worlds largest business organization, representing the interests of more than 3 million businesses of all sizes. The Office of the General Counsel provides legal se&#8230;         ","Washington, DC ","             Application Deadline:   Available Year-round 
                     ",/legal/Legal-Intern-US-Chamber-Litigation-Center-and-Office-of-the-General-Counsel-I206845,"Legal Intern - US Chamber Litigation Center and Office of the General Counsel Job at U.S. Chamber of Commerce in Washington, DC","Part Time"
"Paid Opportunity",false,"             Tax, estates, trusts and wills, Transactional Law, Tax Controversy, Incorporation of Commercial and Non-Profit Corporations, Contracts, Probate, Representation in front of IRS, FTB, BOE, EDD, DOL and &#8230;         ","Carlsbad, CA ","             Application Deadline:   Available Year-round 
                     ",/legal/Law-Clerk-I4506272,"Law Clerk Job at PROFESSIONAL RECRUITER ASSOCIATES, INC in Carlsbad, CA","Part Time"
"Paid Opportunity",false,"             At LegalShield, weve been offering legal plans for 40 years, creating a world where everyone can access legal protection - and everyone can afford it. Unexpected legal questions arise every day and wi&#8230;         ","Atlanta, GA ","             Application Deadline:   Available Year-round 
                     ",/legal/Legal-Shield-Sales-Associate-Internship,"Legal Shield Sales Associate Internship  Job at Trinity Group Services in Atlanta, GA","Part Time"
"Not paid ",false,"             CUREALL.ORG we empower patients to cure. We have developed a nonprofit, CureAll.Org, to bridge the gap between researchers and patients. (https://www.youtube.com/watch?v=l3Ye6KfCq08) Patients are the &#8230;         ","Cambridge, MA ","             Application Deadline:   Available Year-round 
                     ",/legal/Law-Clerk-I27929,"Law Clerk Job at CURE ALL FOUNDATION in Cambridge, MA","Part Time"
"Paid Opportunity",false,"             We are an immigration law firm, located at 60 East 42nd Street, in front of Grand Central Terminal at Vanderbilt, in Manhattan. The position is unpaid however, we pay transportation and lunch stipends&#8230;         ","New York, NY ","             Application Deadline:   Available Year-round 
                     ",/legal/Law-Clerk-I6842,"Law Clerk Job at Law Offices of Ron Katiraei in New York, NY","Full Time"
"Not paid ",false,"             Internship with civil litigation law firm available.         ","Gretna, LA ","             Application Deadline:   Available Year-round 
                     ",/legal/Law-Firm,"Law Firm Job at The Brigandi Law Firm, LLC in Gretna, LA","Part Time"
"Not paid ",false,"             The Public Safety and Homeland Security Bureau of the FCC is seeking part-time and full-time non-paid interns to work alongside the FCCs cyber security team on issues related to the security, resilien&#8230;         ","Washington, DC ","             Application Deadline:   Available Year-round 
                     ",/legal/Cybersecurity-Internship-Public-Safety-and-Homeland-Security-Bureau-FCC-I6747872,"Cybersecurity Internship, Public Safety and Homeland Security Bureau, FCC Job at Federal Communications Commission in Washington, DC","Full Time"
"Not paid ",false,"             Concord Law Group is seeking potential Internships who are local and want to learn different aspect of the legal field. We specialize in bankruptcy debt managements credit repair foreclosure preventio&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/legal/Office-Intern-I5965004,"Office Intern Job at Concord Law Group in Virtual","Part Time"
"Paid Opportunity",false,"             Yang & Wang, P.C. was founded in 2011 on the belief that our customers needs are of the utmost importance. Our firm is committed to meeting those needs and have attorneys with science, technological, &#8230;         ","City Of Industry, CA ","             Application Deadline:   Available Year-round 
                     ",/legal/Law-Office-Intern-I9089800,"Law Office Intern Job at Yang &amp; Wang, P.C. in City Of Industry, CA","Part Time"
"Not paid ",false,"             The Hunoval Law Firm, PLLC is the premier law firm for default servicing clients with needs in the following four (4) states: Virginia, West Virginia and both North & South Carolina. Our dynamic leade&#8230;         ","Charlotte, NC ","             Application Deadline:   Available Year-round 
                     ",/legal/Litigation-Internship,"Litigation Internship Job at Hunoval Law Firm in Charlotte, NC","Part Time"
"Not paid ",false,"             We are a boutique law firm concentrating our practice areas to personal injury, civil rights and divorce & family law matters. We are seeking intern(s), currently in law school, that want to assist ou&#8230;         ","Atlanta, GA ","             Application Deadline:   Available Year-round 
                     ",/legal/Law-Office-Intern-I8736667,"Law Office Intern  Job at The Weinstein Firm in Atlanta, GA","Part Time"
"Not paid ",false,"             Michelle Smoller is a luxury travel expert who is working on a few projects, including coming out with her own television show. The potential intern will handle the legal affairs of all things associa&#8230;         ","Los Angeles, CA ","             Application Deadline:   Available Year-round 
                     ",/legal/Legal-Intern-I2914119,"Legal Intern Job at Smollworld Creative Entrprises in Los Angeles, CA","Part Time"
"Paid Opportunity",false,"             Law Firm which handles wide variety of criminal defense, personal injury, divorce, malpractice and other exciting cases around the country and around the world is looking for a skilled intern to help &#8230;         ","Cherry Hill, NJ ","             Application Deadline:   Available Year-round 
                     ",/legal/Web-Design-Intern-to-Build-New-Websites-Manage-FaceBook-and-LinkedIn-Pages-and-other-Social-Media,"Web Design Intern to Build New Websites, Manage FaceBook and LinkedIn Pages, and other Social Media Job at Law Offices of Mark S. Guralnick  in Cherry Hill, NJ","Part Time"
"Not paid ",true,"             Get ready to learn more than you've ever imagined about entertainment, branding and marketing! Populus Interns have the opportunity to learn the entertainment marketing world from its top integration &#8230;         ","Studio City, CA ","             Application Deadline:   Available Year-round 
                     ",/legal/POPULUS-BRANDS-FALL-2014-LEGAL-INTERNSHIPS,"Legal Internship (Summer 2015) Job at Populus Brands in Studio City, CA","Part Time"
"Paid Opportunity",false,"             My agency provides online marketing campaigns and strategies for law firms. As a ""recovering lawyer"" I created my own company when departing from firm in 2009. I am initially looking for someone to up&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/legal/Social-Media-Community-Management-Intern-I2687891,"Social Media &amp; Community Management Intern Job at HessConnect in Virtual","Part Time"
"Not paid ",false,"             The Galvin Group, Inc. is seeking an enthusiastic and qualified intern to work within our Communications Department. The Galvin Group is start up tech company based in New York, which utilizes technol&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/legal/PUBLIC-RELATIONS-INTERN-I1439433,"PUBLIC RELATIONS INTERN Job at The Galvin Group, Inc.  in Virtual","Part Time"
"Not paid ",false,"             Concord Law Group is seeking potential Internships who are local and want to learn different aspect of the legal field. We specialize in bankruptcy debt managements credit repair foreclosure preventio&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/legal/Office-Intern-I7758084,"Office Intern Job at Concord Law Group in Virtual","Part Time"
"Not paid ",false,"             Opportunities for commission-based internships are available all the time. Potential applicants should be diligent, self-motivated and focused individuals with a desire to expand their knowledge of th&#8230;         ","Chicago, IL ","             Application Deadline:   Available Year-round 
                     ",/legal/Legal-Aid-I3346096,"Legal Aid Job at The World Trade Council in Chicago, IL","Part Time"
"Not paid ",false,"             Our company matches students with quality China base internships in various sectors including Finance, IT, Marketing, Legal and Business. Our company has been helping students for the past 10 years fi&#8230;         ","Shanghai, VA ","             Application Deadline:   Available Year-round 
                     ",/legal/Legal-Intern-China,"Legal Intern - China Job at Next Level Internships in Shanghai, VA","Full Time"
"Not paid ",true,"             Fast-paced, extremely busy, boutique brand entertainment agency specializing in strategic partnerships, content integration, licensing and tv production is seeking highly-motivated, intelligent, energ&#8230;         ","Los Angeles, CA ","             Application Deadline:   Available Year-round 
                     ",/legal/Legal-Intern-Fall-2014,"Legal Intern (Spring 2015) Job at Populus Brands in Los Angeles, CA","Part Time"
"Not paid ",false,"             Blueprint Brand Generation Our Focus BBG began its journey in 2014, we believe that cultural understanding is the medium of effective branding. Since the boom of social media and evolving growth of th&#8230;         ","Orlando, FL ","             Application Deadline:   Available Year-round 
                     ",/legal/Social-Media-Manager-Intern-for-Williams-Trial-Group-I4863015,"Social Media Manager Intern for Williams Trial Group Job at Blueprint Brand Generations in Orlando, FL","Part Time"
"Not paid ",false,"             The Office of Labor Relations is currently accepting applications for a legal intern position. This office is responsible for processing grievances and unfair labor practice charges, and for assisting&#8230;         ","Boston, MA ","             Application Deadline:   Available Year-round 
                     ",/legal/Boston-Police-Department-Office-of-Labor-Relations-Intern,"Boston Police Department Office of Labor Relations Intern Job at Boston Police Department in Boston, MA","Part Time"
"Not paid ",false,"             Internship Program-Residing In ILLINOIS is A Plus and Must Be Well Versed In IL LAW! The O'Neal Law Firm-Chicago, is seeking individuals interested in gaining professional experience as interns workin&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/criminal-justice/TheIL-LAW-Flexible-Attorney,"The-IL LAW Versed &quot;A Must&quot; Flexible Attorney  Job at Ingenuity Marketing, Inc. in Virtual","Part Time"
"Not paid ",false,"             Gastro Health is a medical group made up of the finest physicians and allied health professionals in South Florida specializing in the treatment of gastrointestinal disorders, nutrition, and digestive&#8230;         ","Miami, FL ","             Application Deadline:   Available Year-round 
                     ",/legal/Compliance-Intern-I1520354,"Compliance Intern Job at Gastro Health in Miami, FL","Part Time"
"Not paid ",false,"             Interns are needed for the spring, summer and fall semesters each year. These positions include hands-on learning that involves following a case throughout all stages of prosecution with the Intern ac&#8230;         ","Frederick, MD ","             Application Deadline:   Available Year-round 
                     ",/legal/Frederick-County-States-ATtorneys-Office-Internship-program,"Frederick County State&#39;s ATtorney&#39;s Office Internship program Job at Frederick County State&#39;s Attorney in Frederick, MD","Part Time"
"Not paid ",false,"             The Court Navigator Program trains volunteers to provide in-court assistance to unrepresented litigants. Join the Court Navigator Program if you would like to: Help unrepresented litigants have a prod&#8230;         ","Bronx, NY ","             Application Deadline:   Available Year-round 
                     ",/legal/Court-Navigator,"Court Navigator Job at New York City Civil Court in Bronx, NY","Part Time"
"Not paid ",false,"             Internship Program The O'Neal Law Firm-Chicago, is seeking individuals interested in gaining professional experience as interns working through its college intern program. This internship program is o&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/criminal-justice/The-Flexible-Attorney,"The Flexible Attorney  Job at Ingenuity Marketing, Inc. in Virtual","Part Time"
"Not paid ",false,"             Advantage Legal Group (www.advantagelegalgroup.com) is a successful recognized Law Firm that specialized in Bankruptcy, Mortgage Mediation and Modification as well as Real Estate Short Sales in the St&#8230;         ","Kirkland, WA ","             Application Deadline:   Available Year-round 
                     ",/banking/Real-Estate-and-Mortgage-Mediation-Internship-I5854445,"Real Estate and Mortgage Mediation Internship Job at Advantage Legal Group in Kirkland, WA","Full Time"
"Not paid ",false,"             We are a small process serving company located in Los Angeles county and San bernardino county we serve legal document for court procedures and legal hearings as well as provide skip tracing services &#8230;         ","Glendale, CA ","             Application Deadline:   Available Year-round 
                     ",/legal/Marketing-internship-for-small-legal-business,"Marketing internship for small legal business  Job at Redstone process services  in Glendale, CA","Part Time"
"Not paid ",false,"             Price Benowitz LLP is a mid-sized law office based in the Penn Quarter Neighborhood of Washington, DC that provides legal services in Maryland, Virginia and Washington, DC. We are actively seeking can&#8230;         ","Washington, DC ","             Application Deadline:   Available Year-round 
                     ",/legal/Intake-Intern-Summer-2014,"Intake Intern - Summer Job at Price Benowitz in Washington, DC","Part Time"
"Not paid ",false,"             Law Firm in Brookfield, WI hoping to strengthen its online presence.         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/legal/Media-Intern-FilmVideoPhoto-I4628512,"Media Intern (Film/Video/Photo) Job at Law Offices of Maxwell Charles Livingston in Virtual","Part Time"
"Not paid ",false,"             Legal Resolutions is a self-help center designed to assist distressed clients with procedural advice regarding small claims cases. The position entails participating in the weekly small claims worksho&#8230;         ","Santa Ana, CA ","             Application Deadline:   Available Year-round 
                     ",/legal/BilingualSmall-Claim-Advisor-I1127765,"Small Claim Advisors Job at Legal Resolutions in Santa Ana, CA","Full Time"
"Not paid ",false,"             The Manhattan Institutes internship program offers college or graduate students the opportunity to work in a diverse range of policy research, communications, and fundraising roles. Our interns work b&#8230;         ","New York, NY ","             Application Deadline:   Available Year-round 
                     ",/non-profit/Center-for-Legal-Policy-Intern,"Center for Legal Policy Intern Job at Manhattan Institute in New York, NY","Part Time"
"Not paid ",false,"             The Birth Rights Bar Association is dedicated to promoting rights associated with childbirth including: the right to physical liberty, bodily integrity, due process of law, equal protection, religious&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/legal/Birth-Rights-Bar-Association-Intern,"Birth Rights Bar Association Intern Job at V. Borek Law Firm in Virtual","Part Time"
"Not paid ",false,"             Our thorough understanding of complex tax law and comprehensive knowledge of tax implications for individuals and small businesses allows us to provide the highest quality legal guidance and advocacy &#8230;         ","Houston, TX ","             Application Deadline:   Available Year-round 
                     ",/legal/Business-Development-Sales-Intern-I5658403,"Business Development / Sales Intern Job at Wagnon Law Group in Houston, TX","Part Time"
"Not paid ",false,"             General Description: The Housing and Homelessness Department is looking for law students or paralegals interested in getting hands-on legal experience to provide tenants with advocacy throughout the e&#8230;         ","Boston, MA ","             Application Deadline:   Available Year-round 
                     ",/non-profit/LEGALHOUSING-COURT-INTERNSHIP,"LEGAL/HOUSING COURT INTERNSHIP Job at Action for Boston Community Development, Inc. in Boston, MA","Part Time"
"Not paid ",false,"             KAMARIAN LAW INC., represents individuals and companies in all aspects of state and federal law specializing in criminal defense, Tax, IRS and Financial issues.         ","Burbank, CA ","             Application Deadline:   Available Year-round 
                     ",/legal/Business-Development-Sales-Intern-I3308592,"Office Intern Job at Kamarian Law Inc. in Burbank, CA","Part Time"
"Not paid ",false,"             Mortgage Mediation: Advantage Legal Group (www.advantagelegalgroup.com) is a successful recognized Law Firm that specialized in Bankruptcy, Mortgage Mediation and Modification as well as Real Estate S&#8230;         ","Bellevue, WA ","             Application Deadline:   Available Year-round 
                     ",/business/Customer-service-and-Real-Estate-Mediation-Internship,"Customer service and Real Estate Mediation Internship Job at Advantage Legal Group in Bellevue, WA","Full Time"
"Not paid ",false,"             VOLUNTEER LEGAL INTERNS NEEDED PUBLIC DEFENDER OF METUCHEN Court times: WEDNESDAY 1pm PM [approx]- 8:30 PM, every other Friday 9-12, plus hearing preparation work. Volunteer Internship Description: -I&#8230;         ","Edison, NJ ","             Application Deadline:   Available Year-round 
                     ",/legal/Metuchen-Public-Defender-Volunteer-Internships-I882,"Metuchen Public Defender Volunteer Internships  Job at Vercammen &amp; Assoc Law Office in Edison, NJ","Part Time"
"Not paid ",true,"             Our mission here at TCRC is to assist different services to citizens in the transition from incarceration to society. We provide social, legal, drug & alcohol rehabilitation, mental health, mediation,&#8230;         ","Philadelphia, PA ","             Application Deadline:   Available Year-round 
                     ",/criminal-justice/Criminal-Justice-I515196,"Unpaid Internship Criminal Justice Job at The center for returning citizens in Philadelphia, PA","Part Time"
"Not paid ",false,"             The NYDLC is a project of the New York State Democratic Party and a chapter of the National Democratic Lawyers Council. We are a group of New York attorneys and others who have a deep commitment to De&#8230;         ","New York, NY ","             Application Deadline:   Available Year-round 
                     ",/legal/New-York-Democratic-Lawyers-Council-Organizing-Internship-for-Voting-Rights-I8139100,"New York Democratic Lawyers Council - Organizing Internship for Voting Rights Job at Millennial Strategies in New York, NY","Part Time"
"Not paid ",false,"             The NYDLC is a project of the New York State Democratic Party and a chapter of the National Democratic Lawyers Council. We are a group of New York attorneys and others who have a deep commitment to De&#8230;         ","New York, NY ","             Application Deadline:   Available Year-round 
                     ",/legal/New-York-Democratic-Lawyers-Council-Organizing-Internship-for-Voting-Rights,"New York Democratic Lawyers Council - Organizing Internship for Voting Rights Job at Millennial Strategies in New York, NY","Full Time"
"Paid Opportunity",false,"             A law firm that focuses on life science law. We help drug companies get their drugs approved. We are looking for additional assistance in the design of newsletters, website design, social media, etc.         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/legal/Graphic-Design-Intern-I3116604,"Graphic Design Intern Job at The Kulkarni Law firm in Virtual","Part Time"
"Not paid ",false,"             Introduce and/or re-introduce our services to local attorneys. This position requires an individual to make in-person sales calls to a law office, out line our services as they relate to the particula&#8230;         ","Metuchen, NJ ","             Application Deadline:   Available Year-round 
                     ",/legal/Summer-Sales,"Summer Sales Job at DNA Personally Yours, LLC in Metuchen, NJ","Full Time"
"Not paid ",false,"             Internships at Shared Hope International allow emerging leaders to apply their knowledge and skills in a professional, non-profit environment. Shared Hope interns are usually undergraduate students lo&#8230;         ","Arlington, VA ","             Application Deadline:   7/6/2015 
                     ",/public-policy/Policy-Intern-I5254743,"Policy Intern Job at Shared Hope International in Arlington, VA","Part Time"
"Not paid ",false,"             Company Overview Entrinsico is a Consumer Products and Services company that designs with innovation from the consumers and users perspective globally. We are currently branding and launching the line&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/legal/Communications-Intern-I9463014,"Communications Intern Job at Entrinsico in Virtual","Part Time"
"Not paid ",false,"             We are a new law firm located in the heart of Dunwoody (our office is at the Dunwoody Farmhouse). We are currently looking for clerical help, bilingual in Spanish and English.         ","Dunwoody, GA ","             Application Deadline:   Available Year-round 
                     ",/legal/Clerical-help,"Bilingual Clerical help Job at DelCampo Weber &amp; Grayson, LLC in Dunwoody, GA","Part Time"
"Not paid ",false,"             European high-end Women clothing brand is looking for an Assistant Person for its Showroom in Downtown L.A Helping out with calls, emails, organizing showroom, tagging, follow-ups, preparing samples f&#8230;         ","Los Angeles, CA ","             Application Deadline:   Available Year-round 
                     ",/sales/WHOLESALE-SHOWROOM-ASSISTANT-INTERNSHIP-WANTED-DTLA-FASHION-DISTRICT,"WHOLESALE SHOWROOM ASSISTANT INTERNSHIP WANTED (DTLA FASHION DISTRICT) Job at Wholesale Brand Women Clothing in Los Angeles, CA","Full Time"
"Not paid ",false,"             Internships at Shared Hope International allow emerging leaders to apply their knowledge and skills in a professional, non-profit environment. Shared Hope interns are usually undergraduate students lo&#8230;         ","Arlington, VA ","             Application Deadline:   7/6/2015 
                     ",/public-policy/Policy-Intern-I3213682,"Policy Intern Job at Shared Hope International in Arlington, VA","Part Time"
"Not paid ",false,"             Internships at Shared Hope International allow emerging leaders to apply their knowledge and skills in a professional, non-profit environment. Shared Hope interns are usually undergraduate students lo&#8230;         ","Arlington, VA ","             Application Deadline:   7/6/2015 
                     ",/public-policy/Policy-Intern-I2238490,"Policy Intern Job at Shared Hope International in Arlington, VA","Part Time"
"Not paid ",true,"             About New York Habitat: New York Habitat ( http://www.nyhabitat.com ), is a successful recognized International Real Estate Agency We specialize in the Furnished Rental, Bed & Breakfast and Vacation R&#8230;         ","New York, NY ","             Application Deadline:   8/31/2015 
                     ",/real-estate/Real-Estate-Paralegal-Internship-I7655467,"Real Estate &amp; Paralegal Internship Job at New York Habitat in New York, NY","Part Time"
"Paid Opportunity",false,"             Busy, friendly, Law Firm is looking to provide intern with valuable hands on skills in the field of loss mitigation. Learn about file management system, get hands on experience talking with lenders an&#8230;         ","Woodbury, NY ","             Application Deadline:   Available Year-round 
                     ",/legal/Assistant-Foreclosure-Specialist-Intern-Position,"Assistant Foreclosure Specialist Intern Position Job at Acocella Law Group, P.C. in Woodbury, NY","Part Time"
"Not paid ",false,"             Are you looking for an internship that will provide you with some hands on training in developing your public policy skills? Are you passionate about child welfare and working with Congress? Do you wa&#8230;         ","Washington, DC ","             Application Deadline:   7/10/2015 
                     ",/non-profit/Fall-Policy-Intern,"Fall Policy Intern Job at Congressional Coalition on Adoption Institute in Washington, DC","Part Time"
"Paid Opportunity",false,"             Fall 2015 Operations Internship Global Economy and Development Internship Summary This fall internship, beginning in September 2015, is a paid opportunity for undergraduate students in their junior ye&#8230;         ","Washington, DC ","             Application Deadline:   7/10/2015 
                     ",/education/Operations-Internship-Center-for-Universal-Education,"Operations Internship, Center for Universal Education Job at The Brookings Institution in Washington, DC","Full Time"
"Paid Opportunity",false,"             Fall 2015 Research Internship Governance Studies Program Internship Summary This fall internship, beginning in September 2015, is a paid opportunity for undergraduate students in their junior year or &#8230;         ","Washington, DC ","             Application Deadline:   7/10/2015 
                     ",/research/Research-Internship-Governance-Studies,"Research Internship, Governance Studies Job at The Brookings Institution in Washington, DC","Full Time"
"Paid Opportunity",false,"             Fall 2015 Research Internship Center for Effective Public Management Governance Studies Internship Summary This fall internship, beginning in September 2015, is a paid opportunity for undergraduate st&#8230;         ","Washington, DC ","             Application Deadline:   7/10/2015 
                     ",/research/Research-Internship-Center-for-Effective-Public-Management-I3117040,"Research Internship, Center for Effective Public Management Job at The Brookings Institution in Washington, DC","Full Time"
"Paid Opportunity",false,"             Fall 2015 Research Internship Center for Technology Innovation Governance Studies Program Internship Summary This fall internship, beginning in September 2015, is a paid opportunity for undergraduate &#8230;         ","Washington, DC ","             Application Deadline:   7/10/2015 
                     ",/technology/Research-Internship-Center-for-Technology-Innovation-I3721706,"Research Internship, Center for Technology Innovation Job at The Brookings Institution in Washington, DC","Full Time"
"Paid Opportunity",false,"             Fall 2015 Focused on Research Center for Universal Education Global Economy and Development Internship Summary This fall internship, beginning in September 2015, is a paid opportunity for undergraduat&#8230;         ","Washington, DC ","             Application Deadline:   7/10/2015 
                     ",/research/Research-Internship-Center-for-Universal-Education-I62404,"Research Internship, Center for Universal Education Job at The Brookings Institution in Washington, DC","Full Time"
"Paid Opportunity",false,"             Fall 2015 Communications Internship Governance Studies Program Internship Summary This fall internship, beginning in September 2015, is a paid opportunity for undergraduate students in their junior ye&#8230;         ","Washington, DC ","             Application Deadline:   7/10/2015 
                     ",/communication/Communications-Internship-Governance-Studies-Program,"Communications Internship, Governance Studies Program Job at The Brookings Institution in Washington, DC","Full Time"
"Paid Opportunity",false,"             Fall 2015 Events Internship Department of Communications Internship Summary This fall internship, beginning in September 2015, the office of Communications at Brookings is offering a paid opportunity &#8230;         ","Washington, DC ","             Application Deadline:   7/10/2015 
                     ",/event-planning/Events-Internship-Communications,"Events Internship, Communications Job at The Brookings Institution in Washington, DC","Full Time"
"Paid Opportunity",false,"             Fall 2015 Internship Focused on Social Media John L. Thornton China Center Foreign Policy Program Internship Summary This fall internship, beginning in September 2015, is a paid opportunity for underg&#8230;         ","Washington, DC ","             Application Deadline:   7/10/2015 
                     ",/social-media/Social-Media-Internship-John-L-Thornton-China-Center,"Social Media Internship, John L. Thornton China Center Job at The Brookings Institution in Washington, DC","Full Time"
"Paid Opportunity",false,"             Fall 2015 Internship Focused on Research John L. Thornton China Center Foreign Policy Program Internship Summary This fall internship, beginning in September 2015, is a paid opportunity for undergradu&#8230;         ","Washington, DC ","             Application Deadline:   7/10/2015 
                     ",/research/Research-Internship-John-L-Thornton-China-Center,"Research Internship, John L. Thornton China Center Job at The Brookings Institution in Washington, DC","Full Time"
"Paid Opportunity",false,"             Fall 2015 Internship Focused on Database Development John L. Thornton China Center Foreign Policy Program Internship Summary This fall internship, beginning in September 2015, is a paid opportunity fo&#8230;         ","Washington, DC ","             Application Deadline:   7/10/2015 
                     ",/development/Database-Development-Internship-John-L-Thornton-China-Center,"Database Development Internship, John L. Thornton China Center Job at The Brookings Institution in Washington, DC","Full Time"
"Paid Opportunity",false,"             Fall 2015 Research Internship Center for East Asia Policy Studies (CEAP) Foreign Policy Program Internship Summary This fall internship, beginning in September 2015, is a paid opportunity for undergra&#8230;         ","Washington, DC ","             Application Deadline:   7/10/2015 
                     ",/research/Research-Intern-Center-for-East-Asia-Policy-Studies,"Research Internship, Center for East Asia Policy Studies Job at The Brookings Institution in Washington, DC","Full Time"
"Paid Opportunity",false,"             Intern/Project Assistant: Central and West Africa (CEWA) The National Democratic Institute for International Affairs (NDI) is seeking candidates for internships with NDI's Central and West Africa (CEW&#8230;         ","Washington, DC ","             Application Deadline:   7/19/2015 
                     ",/development/InternProject-Assistant-Central-and-West-Africa-CEWA-I240056,"Intern/Project Assistant: Central and West Africa (CEWA) Job at NDI in Washington, DC","Full Time"
"Paid Opportunity",false,"             We are seeking a highly motivated, detail oriented Digital Communications Intern to work with a national coalition. This position would report to the Campaign Associate, Alesia Lucas, and would assist&#8230;         ","Washington, DC ","             Application Deadline:   8/14/2015 
                     ",/non-profit/Digital-Communications-Internship-Fall-2015-deadline-August-14,"Digital Communications Internship (Fall 2015) deadline August 14! Job at Safer Chemicals Healthy Families in Washington, DC","Part Time"
"Paid Opportunity",false,"             30+ employee company providing business and administrative services to public charter schools is seeking a Payroll Specialist to perform all payroll-related functions for 3-6 client schools. In-house &#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/administration/Payroll-click-I1548977,"Payroll click  Job at CVS Health in Virtual","Part Time"
"Not paid ",false,"             Opportunity to be a part of a significant international/cross-border case involving multiple jurisdictions and parties. You will work with multiple leading law firms across the globe and research matt&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/criminal-justice/Legal-Intern-Paralegal-Fantastic-Opportunity-to-work-with-Large-Litigation-Firms,"Legal Intern / Paralegal - Fantastic Opportunity to work with Large Litigation Firms Job at Company Name Confidential in Virtual","Full Time"
"Not paid ",false,"              Axcess Financial is currently searching for a Compliance Co-Op (current law student). This position requires strong communication, writing and project management skills . The Compliance Co-Op will su&#8230;         ","Cincinnati, OH ","             Application Deadline:   Available Year-round 
                     ",/posting/Compliance-InternCoop-I607100550,"Compliance Intern/Co-op Job at Axcess Financial in Cincinnati, OH","Part Time"
"Not paid ",false,"              Job Title Quality Assurance Intern Job Purpose Quality Assurance Intern Testing and Automation Summary: Perform simple to moderately complex testing projects. Under the direction of more senior level&#8230;         ","Parsippany, NJ ","             Application Deadline:   Available Year-round 
                     ",/posting/Quality-Assurance-Intern-I1896386429,"Quality Assurance Intern Job at Fiserv in Parsippany, NJ","Part Time"
"Not paid ",false,"              Pharmacy Intern Job Code: 3725 Position Summary: Assists the pharmacists in the provision of drugs and IV mixtures to patients under the direct supervision of a licensed pharmacy preceptor. Performs &#8230;         ","Enid, OK ","             Application Deadline:   Available Year-round 
                     ",/posting/Pharmacy-Intern-Regular-Part-Time-Variable-Hours-Inpatient-Pharmacy-INTEGRIS-Bass-Bapt-I700171474,"Pharmacy Intern, Regular Part Time, Variable Hours, Inpatient Pharmacy, INTEGRIS Bass Baptist Hospital, Enid Job at Integris in Enid, OK","Part Time"
"Not paid ",false,"             As a health care provider and a corporation that is also a governmental entity, HHC operates in a complex legal, regulatory and unionized environment. Attorneys in the Office of Labor Relations repres&#8230;         ","New York, NY ","             Application Deadline:   Available Year-round 
                     ",/healthcare/Legal-Internship-Labor-Relations,"Legal Internship - Labor Relations Job at NYC Health &amp; Hospitals Corporation in New York, NY","Full Time"
"Paid Opportunity",false,"             Technical Support Representative Entry Level Job Responsibilities: Provides technical support to users by researching and answering questions; troubleshooting problems; maintaining workstation and LAN&#8230;         ","Huntsville, AL ","             Application Deadline:   6/30/2015 
                     ",/engineering/Technical-Support-Representative-Entry-Level,"Technical Support Representative Entry Level Job at National software Management in Huntsville, AL","Full Time"
"Paid Opportunity",false,"              Entry level tech support Candidate Requirement Technical Support Representative Entry Level Job Responsibilities: Provides technical support to users by researching and answering questions; troublesh&#8230;         ","Texas City, TX ","             Application Deadline:   6/30/2015 
                     ",/it/Entry-level-tech-support-I990052," Entry level tech support Job at national software management in Texas City, TX","Full Time"
"Paid Opportunity",false,"             Entry-Level .NET Developer National Software Management (NSM) will be a part of the consulting team that works with worlds leading technology companies and law firms on complex, high-stakes patent res&#8230;         ","Philadelphia, PA ","             Application Deadline:   6/30/2015 
                     ",/it/EntryLevel-NET-Developer,"Entry-Level .NET Developer Job at National Software Mangement  in Philadelphia, PA","Full Time"
