"Not paid ",false,"             Who We are: PowerHouse Growers is a multimedia platform connecting individuals and businesses who are looking for, or interested in finding tools and resources to sustainably incorporate urban agricul&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Web-DeveloperProgrammer-I8942224,"Web Developer/Programmer Job at PowerHouse Growers in Virtual","Part Time"
"Not paid ",false,"             Animusoft harnesses the power of robotics to improve peoples lives. We achieve this by Leveraging a marketing platform driven by 25 partners Developing software packages designed for our product Partn&#8230;         ","Miami, FL ","             Application Deadline:   Available Year-round 
                     ",/graphic-design/Part-Time-Web-Designer-Internship,"Part Time Web Designer Internship Job at Animusoft LLC in Miami, FL","Part Time"
"Not paid ",false,"             Animusoft harnesses the power of robotics to improve peoples lives. We achieve this by Leveraging a marketing platform driven by 25 partners Developing software packages designed for our product Partn&#8230;         ","Miami, FL ","             Application Deadline:   Available Year-round 
                     ",/design/Full-Time-Web-Designer-Internship-I3530783,"Full Time Web Designer Internship Job at Animusoft LLC in Miami, FL","Full Time"
"Not paid ",false,"             Animusoft harnesses the power of robotics to improve peoples lives. We achieve this by Leveraging a marketing platform driven by 25 partners Developing software packages designed for our product Partn&#8230;         ","Miami, FL ","             Application Deadline:   Available Year-round 
                     ",/social-media/Full-Time-Social-Media-Specialist-Internship,"Full Time Social Media Specialist Internship Job at Animusoft LLC in Miami, FL","Full Time"
"Not paid ",false,"             Animusoft harnesses the power of robotics to improve peoples lives. We achieve this by Leveraging a marketing platform driven by 25 partners Developing software packages designed for our product Partn&#8230;         ","Miami, FL ","             Application Deadline:   Available Year-round 
                     ",/graphic-design/Full-Time-Graphic-Design-Internship-I3641335,"Full Time Graphic Design Internship Job at Animusoft LLC in Miami, FL","Full Time"
"Not paid ",false,"             Animusoft harnesses the power of robotics to improve peoples lives. We achieve this by Leveraging a marketing platform driven by 25 partners Developing software packages designed for our product Partn&#8230;         ","Miami, FL ","             Application Deadline:   Available Year-round 
                     ",/graphic-design/Part-Time-Graphic-Design-Internship-I5918788,"Part Time Graphic Design Internship Job at Animusoft LLC in Miami, FL","Part Time"
"Paid Opportunity",false,"              Junior Help Desk Are you fresh out of College ready to start your career in Information Technology? If so this is a great way to start your career! The IT Support Specialist (Junior Help Desk) role s&#8230;         ","California City, CA ","             Application Deadline:   6/30/2015 
                     ",/it/Junior-Help-Desk-I102465," Junior Help Desk Job at national software management in California City, CA","Full Time"
"Not paid ",false,"             Concord Law Group is seeking Web Developers, Graphic Designers, and Social Media Marketing Interns who are knowledgeable in making a website, search engine optimization, and social media marketing. Pl&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/technology/ITComputer-Systems-Intern-I5762602,"IT/Computer Systems Intern Job at Concord Law Group in Virtual","Part Time"
"Paid Opportunity",false,"             The Office of Surface Mining Reclamation and Enforcement (OSMRE) is currently accepting applicants for 15-week fall semester internships. Students have an opportunity to gain professional experience i&#8230;         ","Washington, DC ","             Application Deadline:   6/23/2015 
                     ",/environmental/Department-of-Interior-OSMRE-Fall-2015-Internship,"Department of Interior - OSMRE Fall 2015 Internship Job at Dept of the Interior - Office of Surface Mining Reclamation and Enforecement in Washington, DC","Full Time"
"Paid Opportunity",false,"             LNE exists to invent, build and deliver the best sales and marketing campaigns on the planet, improving the market share of all our clients. We are the upstarts of the direct marketing industry. Our c&#8230;         ","Hollywood, FL ","             Application Deadline:   Available Year-round 
                     ",/sales/Sales-Account-Manager-Paid-Internship,"Sales Account Manager - Paid Internship Job at LNE Consulting in Hollywood, FL","Full Time"
"Paid Opportunity",false,"             Design and develop software systems using object oriented design, Java, .Net or Cloud programming languages. Develop unit and integration test procedures. Work independently and work with team members&#8230;         ","Mclean, VA ","             Application Deadline:   Available Year-round 
                     ",/computer-science/JUNIORMIDLEVEL-JAVA-DEVELOPERS-FULL-TIME-POSITIONS-OPTCPT-Also-Accepted-I5996273,"JUNIOR/MID-LEVEL JAVA DEVELOPERS- FULL TIME POSITIONS   (OPT/CPT Also Accepted) Job at Gold Coast IT Solutions, LLC in Mclean, VA","Full Time"
"Not paid ",false,"             #VMEnterprises is an utility marketing firm specializing in social media networking. Company Overview VME works with individuals and businesses looking to expand their brand by providing the traffic a&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Website-Design-and-Coding,"Website Design and Coding Job at VM Enterprises in Virtual","Part Time"
"Paid Opportunity",false,"             Project Environment: JAVA, .Net, Sales Force, Selenium (QA Automation tester), BA and Hadoop In .Net we would be using the following skills: WPF, WCF, Web Services, Integration In Selenium we would be&#8230;         ","Sunnyvale, CA ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Free-training-and-placement-assistance-with-paid-stipend-for-fresh-OPT-graduates,"Free training and placement assistance with paid stipend for fresh OPT graduates Job at Intone Networks in Sunnyvale, CA","Full Time"
"Not paid ",false,"             Smartwatch.me is the world's first tech site focused on smartwatches that is focused around a revolutionary new type of concept called the ""community blog"". We are a very small startup looking for an &#8230;         ","Virtual ","             Application Deadline:   7/3/2015 
                     ",/internet/Blog-Internship-Work-from-home-at-your-own-hours,"Blog Editor - Work from home, at your own hours Job at Smartwatch Technologies in Virtual","Part Time"
"Not paid ",false,"             Start-up online publication is looking for a highly motivated individual with knowledge in web development and programming. We are also looking for SEO and Social Media Internship. This positions coul&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/media/Web-Developer-SEO-and-SOCIAL-MEDIA-INTERNSHIP,"Web Developer, SEO and SOCIAL MEDIA INTERNSHIP Job at Online Publishing in Virtual","Part Time"
"Not paid ",false,"             MD Idea Lab @Venture Development Center UMass Boston, Wheatley Hall 3rd Floor 100 Morrissey Blvd., Boston MA 02125 MDiLab is a community of healthtech innovators, comprised of an ecosystem of programm&#8230;         ","Boston, MA ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Web-Development-Intern-MDiLab,"Web Development Intern - MDiLab Job at MD Idea Lab in Boston, MA","Part Time"
"Paid Opportunity",false,"             Position Title: .NET Programmer (virtual and part time) Location: Anywhere in USA, preferably, in Bay Area CA General Description: .Net programmer - full time hire. Responsibilities include: Project d&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/computer-science/NET-Progammer-virtual-and-part-time,".NET Progammer (virtual and part time) Job at Zeeptek / Zumezu in Virtual","Part Time"
"Paid Opportunity",false,"             MDU Resources provides natural gas transportation, underground storage, processing and gathering services, as well as oil gathering, through regulated and nonregulated pipeline systems and processing &#8230;         ","Virtual ","             Application Deadline:   6/23/2015 
                     ",/human-resources/Data-entrycustomer-service-I5738042,"Data entry/customer service Job at MDU reasources in Virtual","Full Time"
"Paid Opportunity",false,"             Duties: This position is located within the Operative Invasive Procedures Product Line at the Captain James A. Lovell Federal Health Care Center (FHCC) in North Chicago, IL. The Health Technician Endo&#8230;         ","North Chicago, IL ","             Application Deadline:   Available Year-round 
                     ",/posting/HEALTH-TECHNICIAN-Endoscopy-I1066884469,"HEALTH TECHNICIAN - Endoscopy Job at Department of Veterans Affairs in North Chicago, IL","Full Time"
"Paid Opportunity",false,"             The metropolitan areas of the world are constantly changing. They take a particular direction for a period of time before redirecting and once again reshaping our lives. Simply put, they deviate. The &#8230;         ","Virtual ","             Application Deadline:   7/5/2015 
                     ",/writing/Contributing-Writers-Sneakers-Fashion,"Contributing Writers - Sneakers, Fashion Job at Deviate Publishing in Virtual","Part Time"
"Paid Opportunity",false,"             GrowBuyEat.com is a startup based in Cambridge, MA this is run by Harvard Business School students. We have recently launched an online platform that enables restaurants and other wholesale food buyer&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/it/FrontEnd-Userinterface-Web-Development-Intern,"Front-End / User-interface Web Developer Intern Job at GrowBuyEat in Virtual","Part Time"
"Paid Opportunity",false,"             Junior Level Business Analyst Job Description: National Software Management is currently recruiting for an Entry-Level Business Analyst position with one of our best clients. This position is ideal fo&#8230;         ","Virginia City, NV ","             Application Deadline:   6/30/2015 
                     ",/it/Junior-Level-Business-Analyst-I9640396,"Junior Level Business Analyst  Job at national software management in Virginia City, NV","Full Time"
"Paid Opportunity",false,"             ART WALK NEWS welcomes talented writers, bloggers and journalist who want to create portfolios while at the same time helping us present a worthy monthly newsprint publication in support of the art an&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/sales/ResearchSales-Art-Walk-News,"Research/Sales - Art Walk News Job at Art Walk News in Virtual","Part Time"
"Not paid ",false,"             0to60 Media LLC is looking for programmer who is looking for an internship. Do you enjoy building new algorithmic processes? Do you like thinking about computational theories and how they can scale to&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/software/Software-Developer-Internship-Get-in-on-the-ground-floor-of-a-million-dollar-company,"Software Developer  Internship  - Get in on the ground floor of a million dollar company! Job at 0to60marketing.com in Virtual","Part Time"
"Not paid ",true,"             ABOUT VOMI: Virtual Organization Management Institute is the world's leading and only 100% virtual global educational institute, think tank, professional association, certification and accreditation p&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Web-Design-Intern-GlobalVirtual,"Web Design Intern (Global-Virtual) Job at Virtual Organization Management Institute in Virtual","Part Time"
"Paid Opportunity",false,"             This is a paid position ($300 per a month for four months), and hopefully it will lead to a full-time job offer if you're the right candidate at the end of four months. We are a young software company&#8230;         ","San Diego, CA ","             Application Deadline:   7/17/2015 
                     ",/social-media/Digital-Marketing-Entrepreneur,"Digital Marketing Entrepreneur Job at 22Social in San Diego, CA","Full Time"
"Not paid ",false,"             The Dallas Zoo Behavioral Science Department has an ongoing project using a Radio Frequency Identification (RFID) Real Time Location System (RTLS) to monitor the locomotion and exhibit use of African &#8230;         ","Dallas, TX ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Animal-behavior-database-and-software-development,"Animal behavior database and software development Job at Dallas Zoo in Dallas, TX","Full Time"
"Not paid ",false,"              Req ID: 54168 Ericsson Overview Ericsson is a world-leading provider of telecommunications equipment and services to mobile and fixed network operators. Over 1,000 networks in more than 180 countries&#8230;         ","San Jose, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/Software-Engineering-InternFall-2015-I213312814,"Software Engineering Intern-Fall 2015 Job at Ericsson in San Jose, CA","Part Time"
"Not paid ",false,"              Req ID: 54172 Ericsson Overview Ericsson is a world-leading provider of telecommunications equipment and services to mobile and fixed network operators. Over 1,000 networks in more than 180 countries&#8230;         ","San Jose, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/Software-Engineering-InternFall-2015-I1042078454,"Software Engineering Intern-Fall 2015 Job at Ericsson in San Jose, CA","Part Time"
"Not paid ",false,"              Req ID: 54171 Ericsson Overview Ericsson is a world-leading provider of telecommunications equipment and services to mobile and fixed network operators. Over 1,000 networks in more than 180 countries&#8230;         ","San Jose, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/Software-Engineering-InternFall-2015-I1273827249,"Software Engineering Intern-Fall 2015 Job at Ericsson in San Jose, CA","Part Time"
"Paid Opportunity",false,"             Software Developer Intern ControlExpert is a rapidly growing international company servicing the automotive insurance and repair sectors. Globally headquartered in Germany and with a presence in 10 co&#8230;         ","El Segundo, CA ","             Application Deadline:   Available Year-round 
                     ",/it/Software-Developer-Intern-Microsoft-NET,"Software Developer Intern (Microsoft .NET) Job at ControlExpert LLC in El Segundo, CA","Full Time"
"Not paid ",false,"             The dual mission of our company is to: 1. Help businesses and organizations of all sizes to create successful, profitable, and easy-to-manage internship programs by recruiting, screening, intern-viewi&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/communication/Internet-Marketer-Copywriter-I5108331,"Internet Marketer - Copywriter Job at Julie Braun Design in Virtual","Part Time"
"Not paid ",false,"             The dual mission of our company is to: 1. Help businesses and organizations of all sizes to create successful, profitable, and easy-to-manage internship programs by recruiting, screening, intern-viewi&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/writing/Internet-Marketer-Copywriter-I1669566,"Internet Marketer - Copywriter Job at Julie Braun Design in Virtual","Part Time"
"Paid Opportunity",false,"             We have openings for fresh graduates on below requirements:- Project Environment: JAVA, .Net, Sales Force, Selenium and Hadoop In .Net we would be using the following skills: WPF, WCF, Web Services, I&#8230;         ","Sunnyvale, CA ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Free-training-and-placement-assistance-with-paid-stipend-for-fresh-graduates-I1974926,"Free training and placement assistance with paid stipend for fresh graduates Job at Intone Networks in Sunnyvale, CA","Full Time"
"Paid Opportunity",false,"             Dextro Inc is a Global Information Technology Implementation and Outsourcing Services Provider with an exceptional track record of providing high quality, on-budget, and on-time solutions to demanding&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/it/MS-SQL-Developer-I8850160,"MS SQL Developer Job at Dextro Software systems in Virtual","Full Time"
"Not paid ",false,"             The Manufacturing Development Organization (MDO) is responsible for product development of Intel's latest microprocessors. The Process & Efficiency (P&E) team in MDO researches and deploys new methods&#8230;         ","Hillsboro, OR ","             Application Deadline:   Available Year-round 
                     ",/posting/MDO-Agile-Software-Development-Intern-Grad-level-I1182597011,"MDO Agile Software Development Intern - Grad level Job at Intel Corporation in Hillsboro, OR","Full Time"
"Paid Opportunity",false,"             Junior Level Business Analyst Job Description The Business Analyst (BA) Consultant assists in analyzing requirements and requests of the business, operations, and other users of IT services; Serves as&#8230;         ","San Antonio, TX ","             Application Deadline:   6/30/2015 
                     ",/it/Junior-Level-Business-Analyst-I6401863,"Junior Level Business Analyst Job at National Software Mangement  in San Antonio, TX","Full Time"
"Paid Opportunity",false,"             Proximate Technologies Inc. is looking to hire candidates and train them in (Java/J2EE, Hadoop, .NET, Weblogic Admin, WebSphere Admin, Salesforce, MicroStrategy, MS SQL Server). We offer excellent pac&#8230;         ","Virtual ","             Application Deadline:   6/29/2015 
                     ",/it/IOS-Developer-I9457532,"IOS Developer Job at proximate technologies in Virtual","Full Time"
"Not paid ",false,"             Are you looking for experience in the real business world? Are you ambitious, hard working and a critical thinker? Do you like public speaking and networking? This might just be the right opportunity &#8230;         ","Chicago, IL ","             Application Deadline:   Available Year-round 
                     ",/business/Chicago-area-Business-Development-Sales-and-Marketing-I7860811,"Chicago area - Business Development, Sales and Marketing Job at Capital Performance, Inc. in Chicago, IL","Part Time"
"Not paid ",false,"             Are you looking for experience in the real business world? Are you ambitious, hard working and a critical thinker? Do you like public speaking and networking? This might just be the right opportunity &#8230;         ","Dallas, TX ","             Application Deadline:   Available Year-round 
                     ",/business/Dallas-area-Business-Development-Sales-and-Marketing-I9645140,"Dallas area - Business Development, Sales and Marketing Job at Capital Performance, Inc. in Dallas, TX","Part Time"
"Not paid ",false,"             Are you looking for experience in the real business world? Are you ambitious, hard working and a critical thinker? Do you like public speaking and networking? This might just be the right opportunity &#8230;         ","Manhattan, NY ","             Application Deadline:   Available Year-round 
                     ",/business/Marketing-Business-Development-and-Sales-ManhattanBayside-NY-I527834,"Marketing , Business Development , and Sales - Manhattan/Bayside, NY Job at Capital Performance, Inc. in Manhattan, NY","Part Time"
"Paid Opportunity",false,"             A career at LNE Consulting is unlike any you've ever had. As indirect channels of business have grown so has the gap between small businesses and the fortune 500. We bridge this gap through in-person &#8230;         ","Hollywood, FL ","             Application Deadline:   Available Year-round 
                     ",/business/Business-Management-Grow-Into-a-Full-Time-Position,"Business Management - Grow Into a Full Time Position Job at LNE Consulting in Hollywood, FL","Full Time"
"Paid Opportunity",false,"             As a payroll administrator it would be your job to make sure that people are paid correctly and on time. If you're good with numbers and would like an important role in an office, this job could suit &#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/administration/Payroll-Administrator-I6648030,"Payroll Administrator Job at Global Energy and Construction Company in Virtual","Part Time"
"Paid Opportunity",false,"             AvantWear is an e-commerce store front purely focused on upcoming wearable technology products and digital beauty devices. The intern will perform the following tasks: a. Develop complete and fully fu&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/technology/Website-DeveloperSEO-Google-App-Engine-Wordpress-WooCommerce-online-digital-marketing-support,"Website Developer/SEO - Google App Engine, Wordpress, WooCommerce, online digital marketing support Job at AvantWear LLC in Virtual","Part Time"
"Paid Opportunity",false,"             We are seeking part time intern (s), to support marketing and editorial departments. Flexible schedule. Number of hours per week will depend on availability based on project needs as well as individua&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/marketing/EntertainmentMARKETING-MEDIA-ADVERTISING,"Entertainment-MARKETING / MEDIA / ADVERTISING  Job at Deziak Licensing in Virtual","Part Time"
"Not paid ",false,"             Coders of All Types We are looking for an excellent Internet site/app Coders, which are familiar enough with enough different languages and not afraid to learn as they go. Thats the prize! Is that the&#8230;         ","Virtual ","             Application Deadline:   6/30/2015 
                     ",/entertainment/Coders-of-All-Types,"Coders of All Types Job at Disclosed Once Qualified in Virtual","Full Time"
"Paid Opportunity",false,"             Internship Description: This is an exciting opportunity to work one on one with some of the most influential researchers in psychology. Potentia Labs partners with leading academic researchers in posi&#8230;         ","Virtual ","             Application Deadline:   7/1/2015 
                     ",/writing/Experienced-Creative-Writer-Wordsmith-with-an-extensive-background-in-Psychology,"Experienced Creative Writer/ Wordsmith with an extensive background in Psychology.  Job at Potentia Labs, Inc. in Virtual","Part Time"
"Not paid ",false,"              Personal Story I grew up in Atlantic City, NJ, 5 block away from the beach. As a child, I dreamt a lot -- my parents both worked and I found school boring except for history class. I knew from an ear&#8230;         ","Washington, DC ","             Application Deadline:   6/26/2015 
                     ",/social-media/Social-Media-Community-Management-Intern-I2235045,"Social Media &amp; Community Management Intern Job at georgeworrellstylellc in Washington, DC","Part Time"
"Paid Opportunity",true,"             Good hold on .NET development in both windows and web frameworks Should have hands on development experience for all the aspects of .NET - Framework, OO concepts, ASP.NET, understanding of internals, &#8230;         ","Princeton, NJ ","             Application Deadline:   Available Year-round 
                     ",/it/ITComputer-Systems-Intern-I3456255,"IT/Computer Systems Intern Job at Dextro Inc in Princeton, NJ","Full Time"
"Not paid ",false,"             Intel Data Product Solution team is looking for the next talent star performer to demystify some complicated puzzles. This role has a specific focus on the performance analysis and benchmarking on the&#8230;         ","Hillsboro, OR ","             Application Deadline:   Available Year-round 
                     ",/posting/Performance-Benchmarking-Intern-I625548697,"Performance Benchmarking Intern Job at Intel Corporation in Hillsboro, OR","Part Time"
"Not paid ",false,"             Intel Data Product Solution team is looking for the next talent star performer to demystify some complicated puzzles. This role has a specific focus on the performance analysis and benchmarking on the&#8230;         ","Boulder, CO ","             Application Deadline:   Available Year-round 
                     ",/posting/Performance-Benchmarking-Intern-I115968902,"Performance Benchmarking Intern Job at Intel Corporation in Boulder, CO","Part Time"
"Not paid ",false,"             We are a new ministry in need of a few designs for concepts developed by the pastor,          ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/graphic-design/Graphc-Designer,"Graphc Designer Job at Grace Fellowship Church Intl  in Virtual","Part Time"
"Paid Opportunity",false,"             Launch Academy is seeking an intern to join its team as an Entrepreneur in Training. If you have aspirations to be an entrepreneur you should apply directly here: http://launchacademy.theresumator.com&#8230;         ","Boston, MA ","             Application Deadline:   7/13/2015 
                     ",/technology/Entrepreneur-In-Training-Intern,"Entrepreneur In Training Intern Job at Launch Academy in Boston, MA","Part Time"
"Paid Opportunity",false,"             We are looking for OPT Graduates On Entry level testing/ Java/ .Net/ Salesforce Project Environment: JAVA, .Net and Selenium In .Net we would be using the following skills: WPF, WCF, Web Services, Int&#8230;         ","Sunnyvale, CA ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Training-and-Placement-Assurance-with-Paid-Stipend-for-OPTs,"Training and Placement Assurance with Paid Stipend for OPT&#39;s Job at Intone Networks in Sunnyvale, CA","Full Time"
"Not paid ",false,"             Financial Analyst with Management skills or training needed to handle the upgrade of our current Business Plan - Winner earns special consideration when we are choosing our CFO Position. We are lookin&#8230;         ","Virtual ","             Application Deadline:   6/30/2015 
                     ",/finance/Finance-Analysts-Needed,"Finance Analysts Needed Job at Disclosed Once Qualified in Virtual","Part Time"
"Not paid ",false,"             Kitchology is an early stage startup headquartered at the Germantown Innovation Center MD developing a Mobile Food 2.0 application. Kitchology provides intelligent personalized ingredient substitution&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/software/Software-Developer-iOS,"Software Developer iOS Job at Kitchology in Virtual","Part Time"
"Paid Opportunity",false,"             Build new systems with .NET 4.0 Framework / ASP.NET 4.0 / C# / SQL Server 2008 / WCF Services / Entity Framework 4.0 / ADO.NET A solid understanding of .NET technologies. Experience with database desi&#8230;         ","Sterling, VA ","             Application Deadline:   Available Year-round 
                     ",/it/Java-Developer-I5758610,".Net Developer Job at Systems Logic Inc in Sterling, VA","Full Time"
"Not paid ",false,"             This is an awesome opportunity to do a quick internship (1day), gain valuable experience plus a letter of recommendation and help benefit a global charity organization! The Music Industry Society is p&#8230;         ","Chicago, IL ","             Application Deadline:   7/2/2015 
                     ",/entertainment/EVENT-COORDINATOR-I8825402,"EVENT COORDINATOR Job at Music Industry Society in Chicago, IL","Part Time"
"Paid Opportunity",false,"             BA Techno links corp is a Global Technology Consulting and Services Company, committed to delivering value to its customers - BA Technolinks Corp is committed to work with clients in order to add valu&#8230;         ","Santa Clara, CA ","             Application Deadline:   Available Year-round 
                     ",/computer-science/PHP-I7867379,"PHP Job at BA Technolinks  in Santa Clara, CA","Full Time"
"Not paid ",false,"             Healthcare Business Analyst/ Healthcare Consultant - Certification Training/ Placement! IQLOGG, INC - Washington, DC Objectives: At the end of the training course, participants will know how to conduc&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/healthcare/Healthcare-Business-AnalystConsultant-Certification-Training-Placement,"Healthcare Business Analyst/Consultant - Certification Training / Placement! Job at IQlogg, Inc in Virtual","Full Time"
"Not paid ",false,"             Job Description: Develops pre-Silicon functional validation tests to verify system will meet design requirements. Creates test plans for RTL validation, defining and running system simulation models, &#8230;         ","Folsom, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/PreSilicon-Validation-Intern-I1645125829,"Pre-Silicon Validation Intern Job at Intel Corporation in Folsom, CA","Full Time"
"Paid Opportunity",false,"             Shutterbids is a fresh and exciting online start-up company in the world of photography and social media. Shutterbids is on a mission to be THE place to find available photographers and other creative&#8230;         ","Los Angeles, CA ","             Application Deadline:   Available Year-round 
                     ",/it/PHP-Developer-ITComputer-Systems-Intern,"PHP Developer, IT/Computer Systems Intern Job at Shutterbids.com in Los Angeles, CA","Part Time"
"Paid Opportunity",false,"             DishOne is an owned and operated sales and marketing channel for DISH Network L.L.C. This program gives students an opportunity to learn the Pay TV industry: our consumer, product, technology, competi&#8230;         ","Trenton, NJ ","             Application Deadline:   Available Year-round 
                     ",/sales/Door2Door-Sales-Representative-I3708659,"Door-2-Door Sales Representative Job at DishOne in Trenton, NJ","Full Time"
"Paid Opportunity",false,"             DishOne is an owned and operated sales and marketing channel for DISH Network L.L.C. This program gives students an opportunity to learn the Pay TV industry: our consumer, product, technology, competi&#8230;         ","New Brunswick, NJ ","             Application Deadline:   Available Year-round 
                     ",/sales/Door2Door-Sales-Representative-I914471,"Door-2-Door Sales Representative Job at DishOne in New Brunswick, NJ","Full Time"
"Paid Opportunity",false,"             Fix8 Media, a full-service boutique agency that specializes in Squarespace, recently relocated its home base from Flagler Beach, Florida, to Denver, Colorado. The company is actively seeking new talen&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/design/Paid-InternshipsEmployment-Opportunities-with-Web-Agency,"Paid Internships/Employment Opportunities with Web Agency - DENVER, COLORADO Job at fix8 media in Virtual","Full Time"
"Paid Opportunity",true,"             Voicent (http://www.voicent.com) is a CRM powered communications software vendor with world wide customers. We are looking for someone with strong computer science background to work on various projec&#8230;         ","Mountain View, CA ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Paid-technical-internship-I1200419,"Paid technical internship Job at Voicent Communications, Inc in Mountain View, CA","Full Time"
"Not paid ",false,"             Are you looking to gain experience in the field of marketing with a NYC based technology company? Do you find your Twitter, Facebook and other online marketing skills are second to none? Do you want t&#8230;         ","New York, NY ","             Application Deadline:   7/17/2015 
                     ",/it/Marketing-Fall-Internship-I4145787,"Marketing Fall Internship  Job at GEM Technologies in New York, NY","Part Time"
"Paid Opportunity",false,"             Software Engineering / Computer Science Intern SOFTWARE ENGINEERING / COMPUTER SCIENCE INTERN FOR A PRE IPO ARTIFICIAL INTELLIGENCE BASED COMPANY---TAKE THE IPO RIDE WITH US---SHOULD BE A WILD RIDE De&#8230;         ","Dallas, TX ","             Application Deadline:   Available Year-round 
                     ",/it/ITComputer-Systems-Intern-I5795662,"IT/Computer Systems Intern Job at Student Loan Relief, Inc. in Dallas, TX","Part Time"
"Not paid ",false,"              Essential Tasks: Assists with performing technical tasks as defined by Mid-Range Systems management. Performs documented process/procedures for performing software installations and updates. Particip&#8230;         ","Louisville, KY ","             Application Deadline:   Available Year-round 
                     ",/posting/Intern-I1401771895,"Intern Job at Kindred Corporate in Louisville, KY","Part Time"
"Not paid ",false,"              Summary: Under the direct supervision of a pharmacist and technician supervisor, performs medication related tasks such as packaging, preparation of all forms of medications, record keeping, and all &#8230;         ","Worcester, MA ","             Application Deadline:   Available Year-round 
                     ",/posting/PHARMACY-INTERN-MIXED-SHIFTS-I1995741437,"PHARMACY INTERN (MIXED SHIFTS) Job at UMASS Memorial Medical Center in Worcester, MA","Part Time"
"Paid Opportunity",false,"             We are looking for a detailed oriented person for a web-based CRM Administration position at our company. You will be involved with using our web-based CRM application to manage daily client requests &#8230;         ","Chicago, IL ","             Application Deadline:   Available Year-round 
                     ",/marketing/Marketing-Software-Campaign-Management-Support-User-Documentation,"Marketing Software:  Campaign Management &amp; Support, User Documentation, $15/Hour Job at First Impression in Chicago, IL","Full Time"
"Not paid ",false,"             About HypeGeeks HypeGeeks,com is a new online destination for movie buffs and gaming enthusiasts. After a very successful launch, we are looking to build on our content strategy by introducing new con&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/marketing/Social-Media-Manager-Movies-Video-Games-Superheroes,"Social Media Manager: Movies, Video Games, Superheroes Job at HypeGeeks in Virtual","Part Time"
"Paid Opportunity",false,"             Oracle Functional Analyst Were looking for high-energy driven and passionate individuals who are looking to break into the Oracle domain. If you are thinking of pursuing a career in Oracle and are not&#8230;         ","San Jose, CA ","             Application Deadline:   7/31/2015 
                     ",/it/ORACLE-ERP-CRM-TRAINING-ORACLE-FUNCTIONAL-ANALYST-TRAINING-BATCH-STARTS-ON-AUG-5-I6228098,"ORACLE ERP CRM TRAINING ( ORACLE FUNCTIONAL ANALYST TRAINING)  BATCH STARTS ON AUG 5 Job at walk water technologies in San Jose, CA","Full Time"
"Not paid ",false,"             Pro Music® Records is looking for an intern that is dedicated. The qualities that we are looking for include: someone who is ambitious / serious about getting the work done; and someone who is able to&#8230;         ","New York, NY ","             Application Deadline:   Available Year-round 
                     ",/entertainment/Recruiting-Interns,"Recruiting Interns Job at Pro Music&#174; Records in New York, NY","Part Time"
"Not paid ",false,"             About Us: The National Kidney Foundation of Arizona (NKF AZ) is proud to have dedicated over 50 years of service, advocacy and compassion to Arizonas children and adults with chronic kidney disease. I&#8230;         ","Phoenix, AZ ","             Application Deadline:   Available Year-round 
                     ",/non-profit/Special-Events-Intern-I7504359,"Special Events Intern Job at National Kidney Foundation of Arizona in Phoenix, AZ","Part Time"
